,all,decrease,functional,structural
dementia_all,0.40387906446092414,0.4103601780655605,0.2921808422334127,0.34007960979985424
dementia_decreasing_activity,0.39039039039039036,0.4057410985371239,0.3103910342307224,0.3262481463173505
functional,0.1614854996870436,0.2051403716884144,0.2668980635732554,0.14149710658950906
structural,0.35413576725613233,0.34216916228247674,0.17021747551325328,0.317205808151595
all_analyses,0.420012353304509,0.35639828018188,0.26344998694176025,0.28271596815579975
all_studies,0.45365241474813917,0.3524906145279548,0.2743209096651927,0.2741140950262196
all_abstract,0.45365241474813917,0.3524906145279548,0.2743209096651927,0.2741140950262196
