,all,decrease,functional,structural
dementia_all,0.2182535767143562,0.1588910293994472,0.1391280825932104,0.13997357269786304
dementia_decreasing_activity,0.14442462087421945,0.11388661674951236,0.12778247393632008,0.09411259131929522
functional,0.023023293519969734,0.02571810287241149,0.033466290495184355,0.02269785963165754
structural,0.21002121075141694,0.15626124505217703,0.13333333333333333,0.13792424018521254
