,all,decrease,functional,structural
dementia_all,0.5035627962457231,0.4316620607974734,0.3110057969788008,0.3759989743151417
dementia_decreasing_activity,0.49299097848716167,0.44453415870452606,0.327053796853758,0.36961005795108537
functional,0.1059553872053872,0.1360467911225062,0.1884272997032641,0.09118483412322274
structural,0.3981243382241718,0.35366772104232563,0.20197585071350166,0.35983542755476483
all_analyses,0.43920273617171834,0.34905765584922493,0.2523192180503936,0.2831717594366031
all_studies,0.4627950735545672,0.351432618473696,0.2693026151930262,0.27721221613155833
all_abstract,0.4620863293034228,0.3601703940362087,0.27348520759557204,0.28645204748940467
