,all,decrease,functional,structural
dementia_all,0.7108876895944186,0.7167740843709196,0.6427450885335507,0.6433350530387667
dementia_decreasing_activity,0.7000281549632009,0.7045609935480308,0.6438222964650623,0.6164022416042889
functional,0.587206522003199,0.5952451400955151,0.7007750065222234,0.44841890467832435
structural,0.5836785870783999,0.5824064441171853,0.4157375559023194,0.5860679348912825
