,all,decrease,functional,structural
dementia_all,0.5127454500262366,0.41789636816926085,0.3590494907986421,0.3459334798745991
dementia_decreasing_activity,0.49431382766759646,0.40542611894543223,0.3643591950489774,0.3308090213118146
functional,0.2742019884877028,0.32758382779080997,0.41197155583339845,0.2165087956698241
structural,0.40543819583214386,0.33827975996650694,0.23767676767676768,0.35827455790657264
