,all,decrease,functional,structural
dementia_all,0.46835666651043206,0.4527138609679656,0.35096986452178014,0.4563238506408978
dementia_decreasing_activity,0.3666223427637854,0.3529363229183054,0.3237151013672264,0.3267706417791082
functional,0.22741061272256752,0.2128995901111057,0.22265061577682863,0.21285704784485765
structural,0.45465461814897945,0.44075678858167266,0.3293547093378088,0.446791650049427
