,all,decrease,functional,structural
dementia_all,0.4806715659915158,0.4286933610420455,0.32095049504950496,0.33906299968020465
dementia_decreasing_activity,0.48453276738053896,0.4411704855317244,0.3424849173734371,0.34991166077738517
functional,0.24574175183163002,0.27620453630385183,0.3674365770541462,0.14740575129134223
structural,0.3704416064009848,0.35831321588165804,0.1955885662840423,0.35055308473029995
all_analyses,0.44882378202987067,0.369457710458643,0.27931136835856335,0.2852104256336681
all_studies,0.46009273058453387,0.3530932152686371,0.2742466573538216,0.27304662016359715
all_abstract,0.46009273058453387,0.3530932152686371,0.2742466573538216,0.27304662016359715
