,all,decrease,functional,structural
dementia_all,0.48823907914492026,0.4927495687042477,0.4191392405063291,0.3812256609961058
dementia_decreasing_activity,0.46477726514945916,0.4808470881345375,0.43349080767260517,0.36019613498702047
functional,0.3247681178715661,0.36548794202174184,0.4369278076734922,0.23147424511545292
structural,0.3605954655228346,0.34992458521870284,0.21251088682821867,0.31724137931034485
