,all,decrease,functional,structural
dementia_all,0.08598969268944455,0.07360177420472659,0.05655042412818096,0.05504880780924948
dementia_decreasing_activity,0.09508655190703505,0.09470869687587954,0.04234918098282062,0.09103493200879408
functional,0.045716147247258115,0.03145235892691952,0.029036688247989013,0.0427710843373494
structural,0.08598969268944455,0.07360177420472659,0.05655042412818096,0.05504880780924948
all_analyses,0.4498265961680596,0.4025688457645457,0.31950730874823774,0.3203592814371258
all_studies,0.4498265961680596,0.4025688457645457,0.31950730874823774,0.3203592814371258
all_abstract,0.4498265961680596,0.4025688457645457,0.31950730874823774,0.3203592814371258
