,all,decrease,functional,structural
dementia_all,0.6877974636006072,0.6950898245291395,0.5692539704296234,0.6114060712047129
dementia_decreasing_activity,0.719311748296265,0.7302503459833924,0.6639103427589901,0.6320846018544737
functional,0.579879335327786,0.5898584350334916,0.6856694190091845,0.4232086616357601
structural,0.5837475013948071,0.5867781625792197,0.3937170590841432,0.6050059290489141
