run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v4-annotation-only,8,5,0.5012114840469108,0.5649970403868843,0.7096847669375608,0.7606804207787079
