run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v4-annotation-only,affiliation_merged,affiliation_attachment,80,37,True
v4-annotation-only,self_merged,perception_self,115,45,True
v4-annotation-only,others_merged,perception_others,477,134,True
v4-annotation-only,soccomm_merged,social_communication,231,71,True
v4-annotation-only,all_merged,social_processing_all,595,144,True
v4-annotation-only,,all_abstract,772,156,False
v4-annotation-only,,all_analyses,772,156,False
v4-annotation-only,,all_studies,772,156,False
