run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v4-allstudies,decrease,decrease,172,70,True
v4-allstudies,increase,increase,35,15,True
v4-allstudies,maintain,maintain,109,44,True
v4-allstudies,reappraisal,reappraisal,181,65,True
v4-allstudies,,all_abstract,645,131,False
v4-allstudies,,all_analyses,595,104,False
v4-allstudies,,all_studies,687,156,False
