run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v5-allstudies,7,4,0.3096219019887863,0.3287973010268329,0.5787111568110055,0.6080616405494441
