run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v5-allstudies,all,dementia_all,153,49,True
v5-allstudies,decrease,dementia_decreasing_activity,100,43,True
v5-allstudies,functional,functional,33,12,True
v5-allstudies,structural,structural,123,42,True
v5-allstudies,,all_abstract,405,110,False
v5-allstudies,,all_analyses,334,61,False
v5-allstudies,,all_studies,418,121,False
