project,manual_annotation,arm,autonima_run,auto_column,broad_arm,dice,pearson_r,r2,studies,points,voxels
cue_reactivity,1_reward_neutral_2020_wbonly,autonima,v6,pooled_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.6078,0.7813,0.6104,420,10782,228483
cue_reactivity,1_reward_neutral_2020_wbonly,baseline_sub,v6,pooled_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.5408,0.6983,0.4876,399,10343,228483
cue_reactivity,1_reward_neutral_2020_wbonly,baseline_broad,v6,pooled_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.5408,0.6983,0.4876,399,10343,228483
cue_reactivity,2_drug_neutral_2020_wbonly,autonima,v6,drug_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.5469,0.8003,0.6405,158,3511,228483
cue_reactivity,2_drug_neutral_2020_wbonly,baseline_sub,v6,drug_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.4551,0.735,0.5403,309,7693,228483
cue_reactivity,2_drug_neutral_2020_wbonly,baseline_broad,v6,drug_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.4013,0.6994,0.4891,399,10343,228483
cue_reactivity,3_natural_neutral_2020_wbonly,autonima,v6,natural_reward_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.4792,0.6727,0.4525,284,7391,228483
cue_reactivity,3_natural_neutral_2020_wbonly,baseline_sub,v6,natural_reward_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.3929,0.5353,0.2866,220,6058,228483
cue_reactivity,3_natural_neutral_2020_wbonly,baseline_broad,v6,natural_reward_cue_reactivity,1_reward_neutral_2020_wbonly:all_analyses,0.3411,0.4909,0.241,399,10343,228483
