run,manual_name,auto_name,dice,pearson_r
v3-allstudies,affiliation_merged,affiliation_attachment,0.42266814720812185,0.6464981002749014
v3-allstudies,self_merged,perception_self,0.4812783729798438,0.7081200211560135
v3-allstudies,others_merged,perception_others,0.6651691929801881,0.8552506864131648
v3-allstudies,soccomm_merged,social_communication,0.5865944582514189,0.7897681591609286
v3-allstudies,all_merged,social_processing_all,0.7338508056599081,0.8910395582682571
