,affiliation_merged,self_merged,others_merged,soccomm_merged,all_merged
affiliation_attachment,0.42266814720812185,0.4327156899681474,0.34994538172108264,0.3107178464606181,0.34897462634688914
perception_self,0.337182644136877,0.4812783729798438,0.32595553082235096,0.28696240054084976,0.32539008697949096
perception_others,0.3980567718885476,0.4270708042658969,0.6651691929801881,0.5608893712894897,0.7073921698739217
social_communication,0.37545496488440044,0.45275031980462843,0.5989853254050516,0.5865944582514189,0.6383196272330232
social_processing_all,0.3995740149094782,0.4629793249690758,0.6882359484498403,0.5491964949720309,0.7338508056599081
all_analyses,0.3706554608647842,0.44777532919299906,0.6751064942829385,0.5474403767279356,0.7455986463115722
all_studies,0.3527834154827486,0.4330600861996113,0.6652895465340135,0.5541890195183198,0.7606905271118148
all_abstract,0.36024176802135865,0.43721187216188684,0.6689837660015734,0.5495061011040093,0.7565331062686639
