run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v3-allstudies,affiliation_merged,affiliation_attachment,162,56,True
v3-allstudies,self_merged,perception_self,152,49,True
v3-allstudies,others_merged,perception_others,587,164,True
v3-allstudies,soccomm_merged,social_communication,385,104,True
v3-allstudies,all_merged,social_processing_all,705,177,True
v3-allstudies,,all_abstract,1005,212,False
v3-allstudies,,all_analyses,989,202,False
v3-allstudies,,all_studies,1060,247,False
