run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v1,all,pooled_executive_function,1542,397,True
v1,working_memory,working_memory,633,169,True
v1,inhibition,inhibition,360,119,True
v1,flexibility,cognitive_flexibility,117,39,True
v1,,all_abstract,2782,699,False
v1,,all_analyses,2309,467,False
v1,,all_studies,3335,992,False
