,global_calculationandvisuospatialandword_mni_final,calculation_mni_final,wordproblems_mni_final,visuospatialreasoning_mni_final,demand_mni_final
domain_general_problem_solving,0.9027347412566887,0.8306324027216014,0.7579738815812377,0.6227595806112557,0.7831169528919324
mathematical_problem_solving,0.8531553665927896,0.860012220442483,0.665507283114487,0.521154251384595,0.6919073355983152
verbal_problem_solving,0.7152657606614509,0.6434155926959703,0.7409774820240445,0.4051500937727388,0.5992269696242335
visuospatial_problem_solving,0.811356492947899,0.7135783910531782,0.6576140388042286,0.6602844573329039,0.7101286731241989
logical_reasoning,0.8334733412118777,0.7231656162949505,0.756572471363451,0.5954376436651966,0.7553499137645575
all_analyses,0.9043818984479848,0.8375593524694758,0.7629141489062868,0.6159818265187205,0.7683638835964772
