,global_calculationandvisuospatialandword_mni_final,calculation_mni_final,wordproblems_mni_final,visuospatialreasoning_mni_final,demand_mni_final
domain_general_problem_solving,0.7426159206647012,0.628348651145313,0.5378346915017462,0.47777119146413755,0.5212681217141947
mathematical_problem_solving,0.6613686818313439,0.6862344634416759,0.49014096324886725,0.4205003097893433,0.5158169637788123
verbal_problem_solving,0.536582919612858,0.48915878708835997,0.5643570908609622,0.3043663428583017,0.4547678434382195
visuospatial_problem_solving,0.6635411258055649,0.5783559591456395,0.49745058048321306,0.5140809198078883,0.5271249076127125
logical_reasoning,0.6635459700601625,0.5684747684747685,0.5767627259970308,0.47013001674600635,0.5711775815873853
all_analyses,0.7394085697042848,0.6267276773121886,0.5429879317519767,0.4729668545377902,0.5129877033204578
