run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v1-allstudies,all,dementia_all,123,33,True
v1-allstudies,decrease,dementia_decreasing_activity,21,11,True
v1-allstudies,functional,functional,11,4,True
v1-allstudies,structural,structural,113,30,True
v1-allstudies,,all_abstract,445,108,False
v1-allstudies,,all_analyses,406,79,False
v1-allstudies,,all_studies,458,119,False
