,all,decrease,functional,structural
dementia_all,0.4301555713262375,0.41839054230799727,0.34196253415390343,0.41626845737224333
dementia_decreasing_activity,0.33040790678743404,0.32223489037416436,0.30766717614115247,0.2932688169257112
functional,0.16371060683886945,0.16413475929912077,0.17382177867700738,0.161452038955927
structural,0.43319541213271695,0.41905878304038047,0.33372679209670586,0.41837333358654594
all_analyses,0.6305575337858599,0.6087696450036436,0.4926791484946062,0.5860653350815654
all_studies,0.6703634695029026,0.6389391415639436,0.5377726262465453,0.6145274622604922
all_abstract,0.669152106495532,0.6385697751045686,0.5334814034607424,0.6158925162933352
