,all,decrease,functional,structural
dementia_all,0.20525946704067322,0.16150593370617924,0.11736302719747733,0.13667630345927625
dementia_decreasing_activity,0.0782560706401766,0.07677046493573708,0.08609539207760711,0.05982198302628855
functional,0.028286790894543952,0.024599096995173594,0.030854785182527582,0.031882730187814935
structural,0.19829489228895486,0.16286018129336102,0.1122437673130194,0.13616973506960037
all_analyses,0.41703350169130254,0.330339838951822,0.24363157593451257,0.2519017980636238
all_studies,0.4503151689865112,0.34352788066873563,0.2655584306960454,0.2651413543721236
all_abstract,0.44235219021782496,0.3333562664832015,0.25699150520187075,0.2571867351346163
