run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v3-annotation-only,5,4,0.4935548330186072,0.5629660858645407,0.6707276616954707,0.7340025433311925
