run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v2-annotation-only,global_calculationandvisuospatialandword_mni_final,domain_general_problem_solving,253,74,True
v2-annotation-only,calculation_mni_final,mathematical_problem_solving,90,25,True
v2-annotation-only,wordproblems_mni_final,verbal_problem_solving,91,27,True
v2-annotation-only,visuospatialreasoning_mni_final,visuospatial_problem_solving,93,31,True
v2-annotation-only,demand_mni_final,logical_reasoning,70,29,True
v2-annotation-only,,all_abstract,362,75,False
v2-annotation-only,,all_analyses,362,75,False
v2-annotation-only,,all_studies,362,75,False
