,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.758105934475266,0.5777524588241207,0.6206680747868263
drug_cue_reactivity,0.5568643379366369,0.6686058688013404,0.34737845567206865
natural_reward_cue_reactivity,0.6723625191002743,0.421122564019971,0.7337488869100623
all_analyses,0.7523078474012415,0.5741166775400885,0.6207945196709241
all_studies,0.7523078474012415,0.5741166775400885,0.6207945196709241
all_abstract,0.7523078474012415,0.5741166775400885,0.6207945196709241
