,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.7912467847619475,0.7601291278996658,0.6293322702194118
drug_cue_reactivity,0.7491655593694179,0.8089451371345914,0.5147812302043804
natural_reward_cue_reactivity,0.6692932598843622,0.5636638862470853,0.6156833482185107
all_analyses,0.7889573716530761,0.7568534424641449,0.6299565071514172
all_studies,0.7911110688672646,0.7495676012265632,0.638965398378648
all_abstract,0.7771097570630757,0.7464302075034396,0.6202147054335736
