,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.6481979634663324,0.559720457433291,0.49010055586784085
drug_cue_reactivity,0.5839088452360257,0.6264255270130169,0.38708760964522887
natural_reward_cue_reactivity,0.5452946912415877,0.405637970642059,0.5097305658476924
all_analyses,0.6517841728529502,0.5496490407112775,0.49287407450762344
all_studies,0.636936073177684,0.5366792441393523,0.480526323284394
all_abstract,0.6345342254246011,0.5314674803469164,0.47893613713768884
