,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.6776041078885001,0.5867296514062683,0.5185752944672997
drug_cue_reactivity,0.5539673529765898,0.6479359263835045,0.3531595607487592
natural_reward_cue_reactivity,0.5432995933904317,0.3849025834692301,0.5441026044535369
all_analyses,0.670853570032937,0.5657200509419295,0.515326233131869
all_studies,0.6407511882221106,0.5312584655208741,0.4897139138062763
all_abstract,0.6409632821380422,0.5314036638900522,0.4921177891963493
