,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.7089671857815016,0.6595902467762695,0.5944318346285674
drug_cue_reactivity,0.4881708329850807,0.6047538272722819,0.27673641938300975
natural_reward_cue_reactivity,0.6497281120595797,0.5139478710894336,0.6365209650466289
all_analyses,0.8174489488093031,0.7773151346517765,0.6565104641338165
all_studies,0.7888377818585586,0.7590855999893721,0.6238581962769455
all_abstract,0.7860847123868341,0.7557468208188961,0.6242038002999103
