,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.6861149404841316,0.5847165452283632,0.5410069088625169
drug_cue_reactivity,0.5547124671939441,0.6314145470771977,0.3613716056429911
natural_reward_cue_reactivity,0.5205794187862361,0.37295597484276727,0.5348293403347555
all_analyses,0.6715232152184072,0.5623507626333999,0.5174861311649821
all_studies,0.6419572148513834,0.5309266739747421,0.49073067419696437
all_abstract,0.6412855117365961,0.5306781982425632,0.49308655888344677
