,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.9016795605545873,0.7864334174662482,0.7835525983443475
drug_cue_reactivity,0.7736225465868971,0.8627905726445815,0.5017407186949351
natural_reward_cue_reactivity,0.8306293960284934,0.5809577164769384,0.8741964606828672
all_analyses,0.8984581470140215,0.7777843835201997,0.786770808380483
all_studies,0.8984581470140215,0.7777843835201997,0.786770808380483
all_abstract,0.8984581470140215,0.7777843835201997,0.786770808380483
