,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.4923488164878162,0.4474836156794856,0.42711621555063023
drug_cue_reactivity,0.24936658841031123,0.3215834118755891,0.13116299706061782
natural_reward_cue_reactivity,0.484644235473175,0.3548181818181818,0.4995024050422956
all_analyses,0.6703374684608915,0.5557661197134273,0.5154403575509495
all_studies,0.6446021300433993,0.5347878423111646,0.49188026933740736
all_abstract,0.640629500641546,0.533081749428567,0.49101830910845734
