,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.7910947525139068,0.7758314306180543,0.6130359967057145
drug_cue_reactivity,0.7562984423408141,0.8283496251864945,0.5070574995400089
natural_reward_cue_reactivity,0.684726447541688,0.5804119089717936,0.6265221504273647
all_analyses,0.790632758357608,0.7691694493221409,0.6201196047627389
all_studies,0.7819617969085155,0.7633564138988517,0.6086924749833934
all_abstract,0.7785894145430681,0.7616129534469288,0.6070360946426754
