,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.82878686050823,0.7992484509412447,0.6553142483277218
drug_cue_reactivity,0.7423257589496685,0.8398095593418419,0.47593761331471623
natural_reward_cue_reactivity,0.7133884221097229,0.5649128483735839,0.6903674565214901
all_analyses,0.8101700035167627,0.7705583448452171,0.6492700613101428
all_studies,0.7822523260458369,0.7528211714759301,0.6177789180887734
all_abstract,0.7817007178708429,0.7509609453515014,0.6199844242301054
