run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v1-annotation-only,nonptsdgtptsd_merged,decreased_gm,11,8,True
v1-annotation-only,,all_abstract,31,10,False
v1-annotation-only,,all_analyses,31,10,False
v1-annotation-only,,all_studies,31,10,False
