run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v2-annotation-only,all_drug_classes,all_drug_classes,89,51,True
v2-annotation-only,alcohol,alcohol,24,16,True
v2-annotation-only,nicotine,nicotine,31,13,True
v2-annotation-only,opioids,opioids,8,6,True
v2-annotation-only,stimulants,stimulants,22,14,True
v2-annotation-only,cannabis,cannabis,4,4,True
v2-annotation-only,,all_abstract,198,55,False
v2-annotation-only,,all_analyses,197,54,False
v2-annotation-only,,all_studies,202,58,False
