run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v2-annotation-only,9,6,0.017051693414781893,0.08076253765928083,0.24807651095244043,0.61361999438571
