,global_calculationandvisuospatialandword_mni_final,calculation_mni_final,wordproblems_mni_final,visuospatialreasoning_mni_final,demand_mni_final
domain_general_problem_solving,0.8969403321296882,0.8478977532201762,0.7095531027396863,0.5386474613445003,0.7424000609183673
mathematical_problem_solving,0.83405744580996,0.8996466412464775,0.594289157010031,0.4114755706751559,0.679075498224274
verbal_problem_solving,0.7385552332625883,0.6507324455502463,0.7877445964795448,0.36048773132605233,0.6752297412917877
visuospatial_problem_solving,0.6909770052570883,0.5578826084445359,0.47062862630014274,0.6688651849695098,0.5351386094802447
logical_reasoning,0.7947023313294598,0.7545016503900444,0.6221264956092342,0.48313734621760906,0.8318570451224282
all_analyses,0.8913397864769127,0.8363226177004992,0.7131787575719197,0.5381299582901446,0.7395183936195512
all_studies,0.8913397864769127,0.8363226177004992,0.7131787575719197,0.5381299582901446,0.7395183936195512
all_abstract,0.8913397864769127,0.8363226177004992,0.7131787575719197,0.5381299582901446,0.7395183936195512
