,global_calculationandvisuospatialandword_mni_final,calculation_mni_final,wordproblems_mni_final,visuospatialreasoning_mni_final,demand_mni_final
domain_general_problem_solving,0.7284677331985121,0.6462804831140857,0.47017745464188637,0.2902635878179025,0.5013707249112399
mathematical_problem_solving,0.6695814546613836,0.7576490327674694,0.41689607198887013,0.24371255458145755,0.49276502996912275
verbal_problem_solving,0.5445361870935006,0.46437506254378064,0.6105275829897373,0.18905026391140856,0.5129626208510376
visuospatial_problem_solving,0.5080583996966249,0.4106581456475803,0.33442500233929073,0.42421192624276627,0.3835590189064895
logical_reasoning,0.6174887173260636,0.5929715633925245,0.4411694510739857,0.28852459016393445,0.6445332763724024
all_analyses,0.7214954620089857,0.6424137599692514,0.46747626407595494,0.27751522533495737,0.49967445724164256
all_studies,0.7214954620089857,0.6424137599692514,0.46747626407595494,0.27751522533495737,0.49967445724164256
all_abstract,0.7214954620089857,0.6424137599692514,0.46747626407595494,0.27751522533495737,0.49967445724164256
