,global_calculationandvisuospatialandword_mni_final,calculation_mni_final,wordproblems_mni_final,visuospatialreasoning_mni_final,demand_mni_final
domain_general_problem_solving,0.8011798634265713,0.7555656867956011,0.6419082754768026,0.48654731852897803,0.723254564068096
mathematical_problem_solving,0.7038381333888576,0.7475453669708272,0.5257667960527068,0.3530924184317967,0.550223969259582
verbal_problem_solving,0.48004574175015924,0.42504882019861234,0.5212333617835536,0.24553176133578328,0.5441424596302107
visuospatial_problem_solving,0.6222706762217519,0.5265924232437246,0.4722149187540795,0.5094537829729687,0.5164702097558335
logical_reasoning,0.6035256039958534,0.520664857748483,0.5270934969902014,0.4071356659238437,0.6923423220767997
all_analyses,0.8715672835036335,0.8293303388715907,0.6968728941622868,0.5109560953043383,0.7535282998838446
all_studies,0.8715672835036335,0.8293303388715907,0.6968728941622868,0.5109560953043383,0.7535282998838446
all_abstract,0.8715672835036335,0.8293303388715907,0.6968728941622868,0.5109560953043383,0.7535282998838446
