,global_calculationandvisuospatialandword_mni_final,calculation_mni_final,wordproblems_mni_final,visuospatialreasoning_mni_final,demand_mni_final
domain_general_problem_solving,0.8797154769439134,0.8111011084127874,0.6993899249944634,0.5602991697526214,0.7514759198003093
mathematical_problem_solving,0.8369464345005344,0.8974285342221896,0.6123293295727994,0.4102712867480085,0.6924883825054148
verbal_problem_solving,0.6302340105646119,0.5670931354201404,0.681001835092907,0.29352887299524316,0.589117846569191
visuospatial_problem_solving,0.7450882705832571,0.6233575404173067,0.5446509413416332,0.6541617606017237,0.5769759114790656
logical_reasoning,0.7885852363403136,0.664473457087663,0.7344053580201807,0.49712218974566585,0.7338650433525488
all_analyses,0.8927994769924653,0.8312312283796526,0.7047035553151005,0.5603802833035068,0.7324662472077652
all_studies,0.8927994769924653,0.8312312283796526,0.7047035553151005,0.5603802833035068,0.7324662472077652
all_abstract,0.8927994769924653,0.8312312283796526,0.7047035553151005,0.5603802833035068,0.7324662472077652
