Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	36.0	20.0	-4.0	7.637129535822737	16240
PositiveTail 1a	26.0	18.0	-8.0	4.776112258940338	
PositiveTail 1b	12.0	12.0	-4.0	4.459908289789265	
PositiveTail 1c	22.0	16.0	-6.0	4.155858382218627	
PositiveTail 2	-40.0	24.0	-8.0	5.423394472819414	10904
PositiveTail 2a	-34.0	18.0	-2.0	4.776112258940338	
PositiveTail 2b	-42.0	24.0	-4.0	4.776112258940338	
PositiveTail 2c	-34.0	22.0	-10.0	4.155858382218627	
PositiveTail 3	-6.0	-56.0	34.0	5.102925141075379	5216
PositiveTail 3a	0.0	-52.0	42.0	3.5561567380679344	
PositiveTail 3b	-10.0	-58.0	22.0	2.930785888511788	
PositiveTail 3c	-10.0	-46.0	28.0	2.930785888511788	
PositiveTail 4	-8.0	48.0	2.0	5.102925141075379	17952
PositiveTail 4a	-6.0	40.0	0.0	4.459908289789265	
PositiveTail 4b	-8.0	52.0	4.0	4.459908289789265	
PositiveTail 4c	-6.0	42.0	-8.0	4.155858382218627	
PositiveTail 5	-4.0	8.0	52.0	4.776112258940338	6912
PositiveTail 5a	-2.0	20.0	52.0	3.249168106415537	
PositiveTail 5b	6.0	6.0	54.0	3.249168106415537	
PositiveTail 5c	-8.0	4.0	56.0	3.249168106415537	
PositiveTail 6	-42.0	2.0	48.0	4.459908289789265	7776
PositiveTail 6a	-34.0	-2.0	50.0	3.8550021368637095	
PositiveTail 6b	-40.0	2.0	42.0	3.5561567380679344	
PositiveTail 6c	-26.0	2.0	58.0	3.5561567380679344	
PositiveTail 7	-46.0	-64.0	12.0	4.155858382218627	2000
PositiveTail 7a	-50.0	-70.0	2.0	2.930785888511788	
PositiveTail 7b	-52.0	-62.0	4.0	2.264750091287594	
PositiveTail 7c	-50.0	-74.0	4.0	2.264750091287594	
PositiveTail 8	-36.0	48.0	8.0	3.8550021368637095	1584
PositiveTail 8a	-38.0	38.0	14.0	2.600187650722516	
PositiveTail 8b	-34.0	54.0	2.0	2.264750091287594	
PositiveTail 8c	-34.0	40.0	14.0	2.264750091287594	
PositiveTail 9	54.0	-46.0	16.0	3.5561567380679344	3280
PositiveTail 9a	54.0	-40.0	24.0	3.5561567380679344	
PositiveTail 9b	54.0	-48.0	20.0	3.249168106415537	
PositiveTail 9c	60.0	-36.0	18.0	3.249168106415537	
PositiveTail 10	-48.0	-60.0	28.0	3.5561567380679344	3296
PositiveTail 10a	-46.0	-52.0	22.0	3.5561567380679344	
PositiveTail 10b	-48.0	-58.0	40.0	3.249168106415537	
PositiveTail 10c	-48.0	-48.0	26.0	3.249168106415537	
PositiveTail 11	30.0	-4.0	56.0	3.5561567380679344	928
PositiveTail 11a	22.0	-8.0	58.0	2.264750091287594	
PositiveTail 11b	22.0	-4.0	50.0	2.264750091287594	
PositiveTail 11c	30.0	-8.0	50.0	2.264750091287594	
PositiveTail 12	50.0	-42.0	44.0	3.249168106415537	1416
PositiveTail 12a	48.0	-52.0	40.0	2.600187650722516	
PositiveTail 12b	52.0	-42.0	50.0	2.600187650722516	
PositiveTail 12c	54.0	-38.0	40.0	2.600187650722516	
PositiveTail 13	48.0	-70.0	2.0	2.930785888511788	1680
PositiveTail 13a	46.0	-64.0	-4.0	2.600187650722516	
PositiveTail 13b	52.0	-74.0	-4.0	2.264750091287594	
PositiveTail 13c	40.0	-66.0	-6.0	2.264750091287594	
PositiveTail 14	-60.0	-26.0	4.0	2.930785888511788	2096
PositiveTail 14a	-58.0	-24.0	-6.0	2.930785888511788	
PositiveTail 14b	-56.0	-24.0	2.0	2.600187650722516	
PositiveTail 14c	-60.0	-34.0	0.0	2.600187650722516	
PositiveTail 15	-16.0	12.0	10.0	2.930785888511788	328
PositiveTail 16	30.0	-66.0	-18.0	2.600187650722516	248
PositiveTail 17	-46.0	-36.0	44.0	2.600187650722516	1072
PositiveTail 17a	-56.0	-38.0	34.0	2.264750091287594	
PositiveTail 17b	-50.0	-36.0	40.0	2.264750091287594	
PositiveTail 17c	-48.0	-36.0	48.0	2.264750091287594	
PositiveTail 18	42.0	-4.0	48.0	2.600187650722516	288
PositiveTail 18a	40.0	4.0	50.0	1.9113112157358876	
PositiveTail 19	30.0	-56.0	-16.0	2.600187650722516	240
PositiveTail 19a	38.0	-54.0	-18.0	2.264750091287594	
PositiveTail 19b	30.0	-58.0	-12.0	1.9113112157358876	
PositiveTail 20	24.0	-46.0	-12.0	2.600187650722516	392
PositiveTail 21	52.0	-18.0	-6.0	2.600187650722516	152
PositiveTail 21a	54.0	-10.0	-6.0	1.9113112157358876	
PositiveTail 22	6.0	40.0	42.0	2.600187650722516	208
PositiveTail 23	-28.0	-58.0	46.0	2.600187650722516	264
PositiveTail 24	26.0	-50.0	-16.0	2.264750091287594	184
PositiveTail 25	2.0	50.0	-14.0	2.264750091287594	112
PositiveTail 26	40.0	-58.0	-12.0	2.264750091287594	328
PositiveTail 27	6.0	32.0	44.0	2.264750091287594	176
PositiveTail 28	-50.0	-56.0	-10.0	2.264750091287594	376
PositiveTail 29	-30.0	-52.0	48.0	2.264750091287594	208
PositiveTail 30	-24.0	-54.0	-12.0	2.264750091287594	88
PositiveTail 31	44.0	-66.0	20.0	1.9113112157358876	80
