run,manual_name,auto_name,dice,pearson_r
v5-annotation-only-gpt,1_reward_neutral_2020_wbonly,pooled_cue_reactivity,0.7327041057102407,0.8880879128900937
v5-annotation-only-gpt,2_drug_neutral_2020_wbonly,drug_cue_reactivity,0.6739861290701775,0.8678707618528773
v5-annotation-only-gpt,3_natural_neutral_2020_wbonly,natural_reward_cue_reactivity,0.6894548348587346,0.8378958720163766
