,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.8965957772179206,0.7918168716206286,0.7698641134073511
drug_cue_reactivity,0.7466867696292266,0.8618721852630182,0.4844156680184239
natural_reward_cue_reactivity,0.8452774810841821,0.59245040660517,0.8669223312131109
all_analyses,0.889765822890664,0.7801559893989448,0.7698499123378791
all_studies,0.889765822890664,0.7801559893989448,0.7698499123378791
all_abstract,0.889765822890664,0.7801559893989448,0.7698499123378791
