,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.8880879128900937,0.7756352313823868,0.769216481911034
drug_cue_reactivity,0.7511235601038259,0.8678707618528773,0.48710608249674164
natural_reward_cue_reactivity,0.8280078941808292,0.5928851112181607,0.8378958720163766
all_analyses,0.877916073030907,0.7593812299354501,0.766637407722788
all_studies,0.877916073030907,0.7593812299354501,0.766637407722788
all_abstract,0.877916073030907,0.7593812299354501,0.766637407722788
