run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v5-annotation-only-gpt,1_reward_neutral_2020_wbonly,pooled_cue_reactivity,541,142,True
v5-annotation-only-gpt,2_drug_neutral_2020_wbonly,drug_cue_reactivity,299,96,True
v5-annotation-only-gpt,3_natural_neutral_2020_wbonly,natural_reward_cue_reactivity,249,60,True
v5-annotation-only-gpt,,all_abstract,731,148,False
v5-annotation-only-gpt,,all_analyses,731,148,False
v5-annotation-only-gpt,,all_studies,731,148,False
