,1_reward_neutral_2020_wbonly,2_drug_neutral_2020_wbonly,3_natural_neutral_2020_wbonly
pooled_cue_reactivity,0.7345220883534137,0.5362512970474483,0.597260767705893
drug_cue_reactivity,0.5568383832464006,0.6749475491131032,0.34653041932071393
natural_reward_cue_reactivity,0.6832792527921694,0.404117242564896,0.6965178188939434
all_analyses,0.715362964523849,0.5143196838829248,0.5808408317833744
all_studies,0.715362964523849,0.5143196838829248,0.5808408317833744
all_abstract,0.715362964523849,0.5143196838829248,0.5808408317833744
