run,manual_name,auto_name,dice,pearson_r
v3,all,dementia_all,0.48658435236851477,0.6725213905378926
v3,decrease,dementia_decreasing_activity,0.46678374095172825,0.6790650378358487
v3,functional,functional,0.35950829582857524,0.6038771304859156
v3,structural,structural,0.33571387762097926,0.6029603945243416
