Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	46.0	-70.0	-2.0	9.390608929259693	66224
PositiveTail 1a	42.0	-54.0	-16.0	8.84004172019584	
PositiveTail 1b	50.0	-42.0	8.0	8.312094932662639	
PositiveTail 1c	54.0	-48.0	14.0	8.12293486437633	
PositiveTail 2	-22.0	-6.0	-16.0	8.66926630460593	93824
PositiveTail 2a	-48.0	-70.0	6.0	7.7539064878725465	
PositiveTail 2b	-38.0	-54.0	-22.0	7.380136697254294	
PositiveTail 2c	-48.0	-64.0	4.0	7.190343659487163	
PositiveTail 3	22.0	-4.0	-14.0	8.66926630460593	8560
PositiveTail 3a	18.0	6.0	-6.0	3.255152625594878	
PositiveTail 3b	12.0	4.0	2.0	2.7620772594440006	
PositiveTail 3c	14.0	-4.0	2.0	1.9967641264147433	
PositiveTail 4	50.0	16.0	24.0	5.973623395013815	30880
PositiveTail 4a	38.0	24.0	-6.0	5.973623395013815	
PositiveTail 4b	52.0	22.0	4.0	5.973623395013815	
PositiveTail 4c	48.0	12.0	24.0	5.973623395013815	
PositiveTail 5	0.0	18.0	38.0	5.759610888523131	29576
PositiveTail 5a	-4.0	28.0	44.0	5.103830086056466	
PositiveTail 5b	-2.0	6.0	46.0	5.103830086056466	
PositiveTail 5c	4.0	26.0	42.0	5.103830086056466	
PositiveTail 6	-2.0	-58.0	20.0	5.323455751467784	9992
PositiveTail 6a	0.0	-54.0	28.0	5.323455751467784	
PositiveTail 6b	-8.0	-58.0	28.0	4.428690183088225	
PositiveTail 6c	-4.0	-44.0	38.0	3.965329876596939	
PositiveTail 7	18.0	-30.0	-2.0	3.965329876596939	5368
PositiveTail 7a	8.0	-20.0	4.0	3.255152625594878	
PositiveTail 7b	24.0	-30.0	-12.0	3.010477450764768	
PositiveTail 7c	14.0	-26.0	4.0	3.010477450764768	
PositiveTail 8	30.0	-56.0	46.0	3.255152625594878	1992
PositiveTail 8a	32.0	-48.0	44.0	2.7620772594440006	
PositiveTail 8b	34.0	-44.0	52.0	1.9967641264147433	
PositiveTail 8c	34.0	-54.0	54.0	1.9967641264147433	
PositiveTail 9	2.0	-18.0	40.0	2.7620772594440006	656
PositiveTail 10	-26.0	-34.0	-20.0	2.509885438462325	128
PositiveTail 11	8.0	-90.0	20.0	2.509885438462325	328
PositiveTail 12	10.0	-88.0	10.0	2.254846806476334	160
PositiveTail 13	12.0	54.0	10.0	2.254846806476334	200
PositiveTail 13a	12.0	62.0	8.0	1.7333246750452032	
PositiveTail 14	-24.0	-66.0	52.0	1.9967641264147433	104
