run,n_rows,n_cols,dice_mean_full,dice_mean_diagonal,pearson_mean_full,pearson_mean_diagonal
v1,4,1,0.4375500578644364,0.5095982142857143,0.6804013781425216,0.7800520366616223
v1-annotation-only,4,1,0.4565346108649986,0.48674242424242425,0.7051298851797475,0.7625713387133363
v1-recent,4,1,0.3945771448567129,0.5198152722586188,0.6581626888430212,0.7839743681733424
