Cluster ID	X	Y	Z	Peak Stat	Cluster Size (mm3)
PositiveTail 1	-4.0	-54.0	32.0	12.718255517031778	25472
PositiveTail 1a	2.0	-18.0	40.0	4.83350129109381	
PositiveTail 1b	-4.0	-22.0	36.0	4.3879039147381285	
PositiveTail 1c	2.0	-40.0	42.0	3.9346354176045653	
PositiveTail 2	52.0	-50.0	6.0	12.432977921153553	338312
PositiveTail 2a	-26.0	-8.0	-16.0	11.642573280775387	
PositiveTail 2b	36.0	24.0	-2.0	11.642573280775387	
PositiveTail 2c	56.0	-50.0	16.0	11.54728737745662	
PositiveTail 3	0.0	56.0	22.0	11.09735408415467	72776
PositiveTail 3a	-4.0	52.0	28.0	10.646839813121694	
PositiveTail 3b	2.0	20.0	42.0	10.531980045901163	
PositiveTail 3c	-8.0	52.0	28.0	10.419316054372851	
PositiveTail 4	-32.0	-18.0	62.0	3.782129070296422	912
PositiveTail 4a	-26.0	-12.0	62.0	3.319035028731491	
PositiveTail 4b	-28.0	-22.0	60.0	2.687426805077083	
PositiveTail 4c	-18.0	-12.0	64.0	2.203008064413698	
PositiveTail 5	32.0	-54.0	60.0	3.474471478607769	496
PositiveTail 5a	32.0	-46.0	66.0	2.203008064413698	
PositiveTail 6	-32.0	-52.0	62.0	3.0057178276599745	272
PositiveTail 6a	-24.0	-52.0	66.0	2.3661013242435445	
PositiveTail 7	8.0	-88.0	18.0	2.8469395773657302	120
PositiveTail 8	-12.0	-66.0	46.0	2.5272248968931814	112
PositiveTail 9	-24.0	-66.0	46.0	2.3661013242435445	160
