run,manual_name,auto_name,n_analyses,n_unique_pmids,is_mapped
v4,decrease,decrease,264,106,True
v4,increase,increase,50,27,True
v4,maintain,maintain,227,88,True
v4,reappraisal,reappraisal,270,103,True
v4,,all_abstract,1360,321,False
v4,,all_analyses,1184,213,False
v4,,all_studies,1804,578,False
